symbol,earnings_date,trading_date,source,confidence,release_time,eps_actual,eps_estimate,eps_surprise_pct
TROW,2025-08-01,2025-08-04,yahoo,actual,unknown,2.24,2.13,4.94
TROW,2025-10-31,2025-11-03,yahoo,actual,unknown,2.81,2.54,10.5
TRU,2024-02-13,2024-02-14,yahoo,actual,unknown,0.8,0.71,12.69
TRU,2024-04-25,2024-04-26,yahoo,actual,unknown,0.92,0.81,13.42
TRU,2024-07-25,2024-07-26,yahoo,actual,unknown,0.99,0.97,1.93
TRU,2024-10-23,2024-10-24,yahoo,actual,unknown,1.04,1.01,2.93
TRU,2025-02-13,2025-02-14,yahoo,actual,unknown,0.97,0.95,1.95
TRU,2025-04-24,2025-04-25,yahoo,actual,unknown,1.05,0.98,7.35
TRU,2025-07-24,2025-07-25,yahoo,actual,unknown,1.08,0.99,8.96
TRU,2025-10-23,2025-10-24,yahoo,actual,unknown,1.1,1.04,5.35
TRV,2024-01-19,2024-01-22,yahoo,actual,unknown,7.01,5.09,37.79
TRV,2024-04-17,2024-04-18,yahoo,actual,unknown,4.69,4.86,-3.43
TRV,2024-07-19,2024-07-22,yahoo,actual,unknown,2.51,2.0,25.61
TRV,2024-10-17,2024-10-18,yahoo,actual,unknown,5.42,3.6,50.41
TRV,2025-01-22,2025-01-23,yahoo,actual,unknown,8.96,6.67,34.29
TRV,2025-04-16,2025-04-17,yahoo,actual,unknown,1.91,0.77,147.67
TRV,2025-07-17,2025-07-18,yahoo,actual,unknown,6.51,3.61,80.1
TRV,2025-10-16,2025-10-17,yahoo,actual,unknown,8.14,6.38,27.6
TSCO,2024-02-01,2024-02-02,yahoo,actual,unknown,0.46,0.44,2.79
TSCO,2024-04-25,2024-04-26,yahoo,actual,unknown,0.37,0.34,6.47
TSCO,2024-07-25,2024-07-26,yahoo,actual,unknown,0.79,0.78,0.21
TSCO,2024-10-24,2024-10-25,yahoo,actual,unknown,0.45,0.45,0.29
TSCO,2025-01-30,2025-01-31,yahoo,actual,unknown,0.44,0.45,-3.28
TSCO,2025-04-24,2025-04-25,yahoo,actual,unknown,0.34,0.37,-7.95
TSCO,2025-07-24,2025-07-25,yahoo,actual,unknown,0.81,0.8,0.99
TSCO,2025-10-23,2025-10-24,yahoo,actual,unknown,0.49,0.48,1.69
TSLA,2024-01-24,2024-01-25,yahoo,actual,unknown,0.71,0.74,-4.1
TSLA,2024-04-23,2024-04-24,yahoo,actual,unknown,0.45,0.49,-8.14
TSLA,2024-07-23,2024-07-24,yahoo,actual,unknown,0.52,0.62,-16.15
TSLA,2024-10-23,2024-10-24,yahoo,actual,unknown,0.62,0.5,24.76
TSLA,2025-01-29,2025-01-30,yahoo,actual,unknown,0.73,0.77,-4.83
TSLA,2025-04-22,2025-04-23,yahoo,actual,unknown,0.12,0.35,-65.25
TSLA,2025-07-23,2025-07-24,yahoo,actual,unknown,0.33,0.3,10.49
TSLA,2025-10-22,2025-10-23,yahoo,actual,unknown,0.39,0.44,-12.16
TSN,2024-02-05,2024-02-06,yahoo,actual,unknown,0.69,0.42,63.5
TSN,2024-05-06,2024-05-07,yahoo,actual,unknown,0.62,0.4,56.81
TSN,2024-08-05,2024-08-06,yahoo,actual,unknown,0.87,0.67,30.33
TSN,2024-11-12,2024-11-13,yahoo,actual,unknown,0.92,0.69,33.64
TSN,2025-02-03,2025-02-04,yahoo,actual,unknown,1.14,0.88,29.91
TSN,2025-05-05,2025-05-06,yahoo,actual,unknown,0.92,0.82,12.24
TSN,2025-08-04,2025-08-05,yahoo,actual,unknown,0.91,0.78,16.17
TSN,2025-11-10,2025-11-11,yahoo,actual,unknown,1.15,0.83,37.77
TT,2024-02-01,2024-02-02,yahoo,actual,unknown,2.17,2.13,1.73
TT,2024-04-30,2024-05-01,yahoo,actual,unknown,1.94,1.65,17.73
TT,2024-07-31,2024-08-01,yahoo,actual,unknown,3.3,3.08,7.13
TT,2024-10-30,2024-10-31,yahoo,actual,unknown,3.37,3.24,4.01
TT,2025-01-30,2025-01-31,yahoo,actual,unknown,2.61,2.54,2.66
TT,2025-04-30,2025-05-01,yahoo,actual,unknown,2.67,2.2,21.5
TT,2025-07-30,2025-07-31,yahoo,actual,unknown,3.88,3.79,2.29
TT,2025-10-30,2025-10-31,yahoo,actual,unknown,3.88,3.78,2.69
TTC,2024-03-07,2024-03-08,yahoo,actual,unknown,0.64,0.66,-2.61
TTC,2024-06-06,2024-06-07,yahoo,actual,unknown,1.4,1.29,8.25
TTC,2024-09-05,2024-09-06,yahoo,actual,unknown,1.18,1.23,-4.07
TTC,2024-12-18,2024-12-19,yahoo,actual,unknown,0.87,0.96,-8.9
TTC,2025-03-06,2025-03-07,yahoo,actual,unknown,0.65,0.63,3.65
TTC,2025-06-05,2025-06-06,yahoo,actual,unknown,1.42,1.4,1.79
TTC,2025-09-04,2025-09-05,yahoo,actual,unknown,1.24,1.22,2.06
TTC,2025-12-17,2025-12-18,yahoo,actual,unknown,0.91,0.87,4.2
TTD,2024-02-15,2024-02-16,yahoo,actual,unknown,0.41,0.43,-4.58
TTD,2024-05-08,2024-05-09,yahoo,actual,unknown,0.26,0.22,20.74
TTD,2024-08-08,2024-08-09,yahoo,actual,unknown,0.39,0.36,9.54
TTD,2024-11-07,2024-11-08,yahoo,actual,unknown,0.41,0.39,4.27
TTD,2025-02-12,2025-02-13,yahoo,actual,unknown,0.36,0.33,8.34
TTD,2025-05-08,2025-05-09,yahoo,actual,unknown,0.1,0.04,165.53
TTD,2025-08-07,2025-08-08,yahoo,actual,unknown,0.41,0.41,-0.92
TTD,2025-11-06,2025-11-07,yahoo,actual,unknown,0.23,0.2,14.62
TTEK,2024-01-31,2024-02-01,yahoo,actual,unknown,0.28,0.27,4.32
TTEK,2024-05-01,2024-05-02,yahoo,actual,unknown,0.28,0.26,9.4
TTEK,2024-07-31,2024-08-01,yahoo,actual,unknown,0.32,0.31,3.79
TTEK,2024-11-13,2024-11-14,yahoo,actual,unknown,0.38,0.37,2.79
TTEK,2025-01-29,2025-01-30,yahoo,actual,unknown,0.35,0.33,6.71
TTEK,2025-05-07,2025-05-08,yahoo,actual,unknown,0.33,0.31,7.84
TTEK,2025-07-30,2025-07-31,yahoo,actual,unknown,0.43,0.38,13.16
TTEK,2025-11-12,2025-11-13,yahoo,actual,unknown,0.48,0.41,18.52
TTWO,2024-02-08,2024-02-09,yahoo,actual,unknown,0.53,0.72,-27.08
TTWO,2024-05-16,2024-05-17,yahoo,actual,unknown,-0.59,0.08,-873.17
TTWO,2024-08-08,2024-08-09,yahoo,actual,unknown,-0.23,0.01,-1895.31
TTWO,2024-11-06,2024-11-07,yahoo,actual,unknown,0.57,0.41,38.41
TTWO,2025-02-06,2025-02-07,yahoo,actual,unknown,0.73,0.56,29.71
TTWO,2025-05-15,2025-05-16,yahoo,actual,unknown,1.3,1.09,18.88
TTWO,2025-08-07,2025-08-08,yahoo,actual,unknown,0.65,0.27,142.92
TTWO,2025-11-06,2025-11-07,yahoo,actual,unknown,1.68,0.93,80.24
TW,2024-02-06,2024-02-07,yahoo,actual,unknown,0.64,0.63,1.08
TW,2024-04-25,2024-04-26,yahoo,actual,unknown,0.71,0.71,0.46
TW,2024-07-25,2024-07-26,yahoo,actual,unknown,0.7,0.69,0.81
TW,2024-10-30,2024-10-31,yahoo,actual,unknown,0.75,0.76,-1.16
TW,2025-02-06,2025-02-07,yahoo,actual,unknown,0.76,0.74,2.4
TW,2025-04-30,2025-05-01,yahoo,actual,unknown,0.86,0.86,0.36
TW,2025-07-30,2025-07-31,yahoo,actual,unknown,0.87,0.86,1.3
TW,2025-10-30,2025-10-31,yahoo,actual,unknown,0.87,0.83,4.93
TWLO,2024-02-14,2024-02-15,yahoo,actual,unknown,0.86,0.58,49.48
TWLO,2024-05-07,2024-05-08,yahoo,actual,unknown,0.8,0.59,34.57
TWLO,2024-08-01,2024-08-02,yahoo,actual,unknown,0.87,0.7,24.16
TWLO,2024-10-30,2024-10-31,yahoo,actual,unknown,1.02,0.86,19.14
TWLO,2025-02-13,2025-02-14,yahoo,actual,unknown,1.0,1.03,-3.21
TWLO,2025-05-01,2025-05-02,yahoo,actual,unknown,1.14,0.96,18.48
TWLO,2025-08-07,2025-08-08,yahoo,actual,unknown,1.19,1.05,13.26
TWLO,2025-10-30,2025-10-31,yahoo,actual,unknown,1.25,1.07,16.99
TXN,2024-01-23,2024-01-24,yahoo,actual,unknown,1.46,1.49,-2.1
TXN,2024-04-23,2024-04-24,yahoo,actual,unknown,1.22,1.08,13.13
TXN,2024-07-23,2024-07-24,yahoo,actual,unknown,1.17,1.19,-1.48
TXN,2024-10-22,2024-10-23,yahoo,actual,unknown,1.47,1.37,7.08
TXN,2025-01-23,2025-01-24,yahoo,actual,unknown,1.3,1.2,8.29
TXN,2025-04-23,2025-04-24,yahoo,actual,unknown,1.28,1.06,20.21
TXN,2025-07-22,2025-07-23,yahoo,actual,unknown,1.41,1.37,3.2
TXN,2025-10-21,2025-10-22,yahoo,actual,unknown,1.48,1.49,-0.4
TXRH,2024-02-15,2024-02-16,yahoo,actual,unknown,1.08,1.07,1.14
TXRH,2024-05-02,2024-05-03,yahoo,actual,unknown,1.69,1.62,4.27
TXRH,2024-07-25,2024-07-26,yahoo,actual,unknown,1.79,1.64,9.16
TXRH,2024-10-24,2024-10-25,yahoo,actual,unknown,1.26,1.32,-4.36
TXRH,2025-02-20,2025-02-21,yahoo,actual,unknown,1.73,1.64,5.56
TXRH,2025-05-08,2025-05-09,yahoo,actual,unknown,1.7,1.76,-3.27
TXRH,2025-08-07,2025-08-08,yahoo,actual,unknown,1.86,1.91,-2.53
TXRH,2025-11-06,2025-11-07,yahoo,actual,unknown,1.25,1.28,-2.24
TXT,2024-01-24,2024-01-25,yahoo,actual,unknown,1.6,1.53,4.49
TXT,2024-04-25,2024-04-26,yahoo,actual,unknown,1.2,1.23,-2.43
TXT,2024-07-18,2024-07-19,yahoo,actual,unknown,1.54,1.47,4.6
TXT,2024-10-24,2024-10-25,yahoo,actual,unknown,1.18,1.25,-5.86
TXT,2025-01-22,2025-01-23,yahoo,actual,unknown,1.34,1.25,6.81
TXT,2025-04-24,2025-04-25,yahoo,actual,unknown,1.28,1.14,12.56
TXT,2025-07-24,2025-07-25,yahoo,actual,unknown,1.55,1.45,7.18
TXT,2025-10-23,2025-10-24,yahoo,actual,unknown,1.31,1.25,4.69
TYL,2024-02-14,2024-02-15,yahoo,actual,unknown,1.89,1.86,1.54
TYL,2024-04-24,2024-04-25,yahoo,actual,unknown,2.2,2.0,10.22
TYL,2024-07-24,2024-07-25,yahoo,actual,unknown,2.4,2.31,4.07
TYL,2024-10-23,2024-10-24,yahoo,actual,unknown,2.52,2.43,3.68
TYL,2025-02-12,2025-02-13,yahoo,actual,unknown,1.49,1.62,-7.97
TYL,2025-04-23,2025-04-24,yahoo,actual,unknown,2.78,2.56,8.72
TYL,2025-07-30,2025-07-31,yahoo,actual,unknown,2.91,2.78,4.78
TYL,2025-10-29,2025-10-30,yahoo,actual,unknown,2.97,2.86,3.9
U,2024-02-26,2024-02-27,yahoo,actual,unknown,0.47,0.24,96.37
U,2024-05-09,2024-05-10,yahoo,actual,unknown,0.34,0.06,491.33
U,2024-08-08,2024-08-09,yahoo,actual,unknown,0.27,0.14,83.89
U,2024-11-07,2024-11-08,yahoo,actual,unknown,0.2,0.14,41.01
U,2025-02-20,2025-02-21,yahoo,actual,unknown,-0.3,-0.37,18.56
U,2025-05-07,2025-05-08,yahoo,actual,unknown,0.24,0.11,121.89
U,2025-08-06,2025-08-07,yahoo,actual,unknown,0.18,0.15,21.98
U,2025-11-05,2025-11-06,yahoo,actual,unknown,0.2,0.17,19.55
UAL,2024-01-22,2024-01-23,yahoo,actual,unknown,2.0,1.7,17.41
UAL,2024-04-16,2024-04-17,yahoo,actual,unknown,-0.15,-0.57,73.71
UAL,2024-07-17,2024-07-18,yahoo,actual,unknown,4.14,3.93,5.44
UAL,2024-10-15,2024-10-16,yahoo,actual,unknown,3.33,3.17,5.05
UAL,2025-01-21,2025-01-22,yahoo,actual,unknown,3.26,3.03,7.56
UAL,2025-04-15,2025-04-16,yahoo,actual,unknown,0.91,0.74,23.79
UAL,2025-07-16,2025-07-17,yahoo,actual,unknown,3.87,3.81,1.47
UAL,2025-10-15,2025-10-16,yahoo,actual,unknown,2.78,2.68,3.8
UBER,2024-02-07,2024-02-08,yahoo,actual,unknown,0.86,0.4,115.9
UBER,2024-05-08,2024-05-09,yahoo,actual,unknown,0.18,0.39,-54.55
UBER,2024-08-06,2024-08-07,yahoo,actual,unknown,0.47,0.32,48.21
UBER,2024-10-31,2024-11-01,yahoo,actual,unknown,1.41,0.63,125.2
UBER,2025-02-05,2025-02-06,yahoo,actual,unknown,3.64,0.6,505.63
UBER,2025-05-07,2025-05-08,yahoo,actual,unknown,1.06,0.69,52.33
UBER,2025-08-06,2025-08-07,yahoo,actual,unknown,0.63,0.62,1.05
UBER,2025-11-04,2025-11-05,yahoo,actual,unknown,3.57,0.87,311.31
UDR,2024-02-06,2024-02-07,yahoo,actual,unknown,0.11,0.11,-2.28
UDR,2024-04-30,2024-05-01,yahoo,actual,unknown,0.16,0.09,74.78
UDR,2024-07-30,2024-07-31,yahoo,actual,unknown,0.1,0.09,10.67
UDR,2024-10-30,2024-10-31,yahoo,actual,unknown,0.08,0.1,-15.5
UDR,2025-02-05,2025-02-06,yahoo,actual,unknown,0.03,0.03,-8.33
UDR,2025-04-30,2025-05-01,yahoo,actual,unknown,0.23,0.14,64.72
UDR,2025-07-30,2025-07-31,yahoo,actual,unknown,0.07,0.13,-49.38
UDR,2025-10-29,2025-10-30,yahoo,actual,unknown,0.12,0.13,-6.35
UGI,2024-01-31,2024-02-01,yahoo,actual,unknown,1.2,1.03,16.5
UGI,2024-05-01,2024-05-02,yahoo,actual,unknown,1.97,1.64,20.12
UGI,2024-08-07,2024-08-08,yahoo,actual,unknown,0.06,-0.06,205.88
UGI,2024-11-21,2024-11-22,yahoo,actual,unknown,-0.17,-0.29,41.38
UGI,2025-02-05,2025-02-06,yahoo,actual,unknown,1.37,1.19,14.8
UGI,2025-05-07,2025-05-08,yahoo,actual,unknown,2.21,1.81,22.32
UGI,2025-08-06,2025-08-07,yahoo,actual,unknown,-0.01,-0.09,89.29
UGI,2025-11-20,2025-11-21,yahoo,actual,unknown,-0.23,-0.41,43.9
UHS,2024-02-27,2024-02-28,yahoo,actual,unknown,3.13,2.91,7.64
UHS,2024-04-24,2024-04-25,yahoo,actual,unknown,3.7,3.14,17.87
UHS,2024-07-24,2024-07-25,yahoo,actual,unknown,4.31,3.32,29.99
UHS,2024-10-24,2024-10-25,yahoo,actual,unknown,3.71,3.7,0.33
UHS,2025-02-26,2025-02-27,yahoo,actual,unknown,4.96,4.18,18.59
UHS,2025-04-28,2025-04-29,yahoo,actual,unknown,4.84,4.36,11.11
UHS,2025-07-28,2025-07-29,yahoo,actual,unknown,5.35,4.96,7.95
UHS,2025-10-27,2025-10-28,yahoo,actual,unknown,5.69,4.95,14.91
ULTA,2024-03-14,2024-03-15,yahoo,actual,unknown,8.08,7.54,7.21
ULTA,2024-05-30,2024-05-31,yahoo,actual,unknown,6.47,6.28,3.04
ULTA,2024-08-29,2024-08-30,yahoo,actual,unknown,5.3,5.47,-3.05
ULTA,2024-12-05,2024-12-06,yahoo,actual,unknown,5.14,4.53,13.49
ULTA,2025-03-13,2025-03-14,yahoo,actual,unknown,8.46,7.14,18.42
ULTA,2025-05-29,2025-05-30,yahoo,actual,unknown,6.7,5.83,14.9
ULTA,2025-08-28,2025-08-29,yahoo,actual,unknown,5.78,5.1,13.23
ULTA,2025-12-04,2025-12-05,yahoo,actual,unknown,5.14,4.61,11.54
UNH,2024-01-12,2024-01-15,yahoo,actual,unknown,6.16,5.99,2.89
UNH,2024-04-16,2024-04-17,yahoo,actual,unknown,6.91,6.62,4.44
UNH,2024-07-16,2024-07-17,yahoo,actual,unknown,6.8,6.63,2.49
UNH,2024-10-15,2024-10-16,yahoo,actual,unknown,6.51,6.6,-1.33
UNH,2025-01-16,2025-01-17,yahoo,actual,unknown,6.81,6.74,1.08
UNH,2025-04-17,2025-04-18,yahoo,actual,unknown,6.85,6.93,-1.21
UNH,2025-07-29,2025-07-30,yahoo,actual,unknown,4.08,4.45,-8.23
UNH,2025-10-28,2025-10-29,yahoo,actual,unknown,2.92,2.81,3.99
UNM,2024-01-30,2024-01-31,yahoo,actual,unknown,1.79,1.86,-3.87
UNM,2024-04-30,2024-05-01,yahoo,actual,unknown,2.12,1.97,7.74
UNM,2024-07-30,2024-07-31,yahoo,actual,unknown,2.16,2.02,6.97
UNM,2024-10-29,2024-10-30,yahoo,actual,unknown,2.13,2.11,1.14
UNM,2025-02-04,2025-02-05,yahoo,actual,unknown,2.03,2.14,-5.12
UNM,2025-04-29,2025-04-30,yahoo,actual,unknown,2.04,2.19,-6.89
UNM,2025-07-29,2025-07-30,yahoo,actual,unknown,1.92,2.1,-8.77
UNM,2025-11-03,2025-11-04,yahoo,actual,unknown,0.23,1.58,-85.43
UNP,2024-01-25,2024-01-26,yahoo,actual,unknown,2.71,2.56,5.75
UNP,2024-04-25,2024-04-26,yahoo,actual,unknown,2.69,2.53,6.51
UNP,2024-07-25,2024-07-26,yahoo,actual,unknown,2.74,2.71,1.11
UNP,2024-10-24,2024-10-25,yahoo,actual,unknown,2.75,2.78,-1.08
UNP,2025-01-23,2025-01-24,yahoo,actual,unknown,2.91,2.79,4.4
UNP,2025-04-24,2025-04-25,yahoo,actual,unknown,2.7,2.74,-1.43
UNP,2025-07-24,2025-07-25,yahoo,actual,unknown,3.15,2.91,8.31
UNP,2025-10-23,2025-10-24,yahoo,actual,unknown,3.01,2.98,1.14
UPS,2024-01-30,2024-01-31,yahoo,actual,unknown,2.47,2.46,0.41
UPS,2024-04-23,2024-04-24,yahoo,actual,unknown,1.43,1.34,6.74
UPS,2024-07-23,2024-07-24,yahoo,actual,unknown,1.79,1.99,-10.1
UPS,2024-10-24,2024-10-25,yahoo,actual,unknown,1.76,1.62,8.45
UPS,2025-01-30,2025-01-31,yahoo,actual,unknown,2.75,2.53,8.6
UPS,2025-04-29,2025-04-30,yahoo,actual,unknown,1.49,1.38,7.91
UPS,2025-07-29,2025-07-30,yahoo,actual,unknown,1.55,1.57,-1.02
UPS,2025-10-28,2025-10-29,yahoo,actual,unknown,1.74,1.3,33.94
URI,2024-01-24,2024-01-25,yahoo,actual,unknown,11.26,10.91,3.22
URI,2024-04-24,2024-04-25,yahoo,actual,unknown,9.15,8.34,9.74
URI,2024-07-24,2024-07-25,yahoo,actual,unknown,10.7,10.52,1.72
URI,2024-10-23,2024-10-24,yahoo,actual,unknown,11.8,12.49,-5.5
URI,2025-01-29,2025-01-30,yahoo,actual,unknown,11.59,11.63,-0.3
URI,2025-04-23,2025-04-24,yahoo,actual,unknown,8.86,8.81,0.53
URI,2025-07-23,2025-07-24,yahoo,actual,unknown,10.47,10.54,-0.62
URI,2025-10-22,2025-10-23,yahoo,actual,unknown,11.7,12.29,-4.79
USB,2024-01-17,2024-01-18,yahoo,actual,unknown,0.49,0.91,-46.0
USB,2024-05-01,2024-05-02,yahoo,actual,unknown,0.78,0.88,-11.61
USB,2024-07-17,2024-07-18,yahoo,actual,unknown,0.97,0.95,2.33
USB,2024-10-16,2024-10-17,yahoo,actual,unknown,1.03,0.99,4.05
USB,2025-01-15,2025-01-16,yahoo,actual,unknown,1.07,1.05,1.71
USB,2025-04-16,2025-04-17,yahoo,actual,unknown,1.03,0.97,5.69
USB,2025-07-17,2025-07-18,yahoo,actual,unknown,1.11,1.07,4.06
USB,2025-10-16,2025-10-17,yahoo,actual,unknown,1.22,1.12,9.02
USFD,2024-02-15,2024-02-16,yahoo,actual,unknown,0.64,0.66,-3.64
USFD,2024-05-09,2024-05-10,yahoo,actual,unknown,0.54,0.54,-0.04
USFD,2024-08-08,2024-08-09,yahoo,actual,unknown,0.93,0.93,0.36
USFD,2024-11-07,2024-11-08,yahoo,actual,unknown,0.85,0.83,2.98
USFD,2025-02-13,2025-02-14,yahoo,actual,unknown,0.84,0.8,4.37
USFD,2025-05-08,2025-05-09,yahoo,actual,unknown,0.68,0.69,-2.05
USFD,2025-08-07,2025-08-08,yahoo,actual,unknown,1.19,1.13,5.01
USFD,2025-11-06,2025-11-07,yahoo,actual,unknown,1.07,1.03,3.73
UTHR,2024-02-21,2024-02-22,yahoo,actual,unknown,4.36,4.19,4.15
UTHR,2024-05-01,2024-05-02,yahoo,actual,unknown,6.17,5.66,9.02
UTHR,2024-07-31,2024-08-01,yahoo,actual,unknown,5.85,6.4,-8.56
UTHR,2024-10-30,2024-10-31,yahoo,actual,unknown,6.39,6.42,-0.54
UTHR,2025-02-26,2025-02-27,yahoo,actual,unknown,6.19,6.27,-1.23
UTHR,2025-04-30,2025-05-01,yahoo,actual,unknown,6.63,6.54,1.3
UTHR,2025-07-30,2025-07-31,yahoo,actual,unknown,6.41,6.94,-7.65
UTHR,2025-10-29,2025-10-30,yahoo,actual,unknown,7.16,6.96,2.86
V,2024-01-25,2024-01-26,yahoo,actual,unknown,2.41,2.34,3.05
V,2024-04-23,2024-04-24,yahoo,actual,unknown,2.51,2.43,3.16
V,2024-07-23,2024-07-24,yahoo,actual,unknown,2.42,2.42,0.11
V,2024-10-29,2024-10-30,yahoo,actual,unknown,2.65,2.57,3.14
V,2025-01-30,2025-01-31,yahoo,actual,unknown,2.75,2.66,3.34
V,2025-04-29,2025-04-30,yahoo,actual,unknown,2.76,2.68,3.0
V,2025-07-29,2025-07-30,yahoo,actual,unknown,2.98,2.85,4.68
V,2025-10-28,2025-10-29,yahoo,actual,unknown,2.98,2.97,0.28
VEEV,2024-02-29,2024-03-01,yahoo,actual,unknown,1.38,1.3,6.22
VEEV,2024-05-30,2024-05-31,yahoo,actual,unknown,1.5,1.42,5.27
VEEV,2024-08-28,2024-08-29,yahoo,actual,unknown,1.62,1.53,5.61
VEEV,2024-12-05,2024-12-06,yahoo,actual,unknown,1.13,1.05,7.24
VEEV,2025-03-05,2025-03-06,yahoo,actual,unknown,1.74,1.58,10.05
VEEV,2025-05-28,2025-05-29,yahoo,actual,unknown,1.97,1.74,12.98
VEEV,2025-08-27,2025-08-28,yahoo,actual,unknown,1.99,1.9,4.75
VEEV,2025-11-20,2025-11-21,yahoo,actual,unknown,2.04,1.95,4.55
VFC,2024-02-06,2024-02-07,yahoo,actual,unknown,0.57,0.78,-27.14
VFC,2024-05-22,2024-05-23,yahoo,actual,unknown,-0.32,0.01,-2825.72
VFC,2024-08-06,2024-08-07,yahoo,actual,unknown,-0.33,-0.37,10.8
VFC,2024-10-28,2024-10-29,yahoo,actual,unknown,0.6,0.37,60.42
VFC,2025-01-29,2025-01-30,yahoo,actual,unknown,0.62,0.34,81.81
VFC,2025-05-21,2025-05-22,yahoo,actual,unknown,-0.39,-0.14,-181.2
VFC,2025-07-30,2025-07-31,yahoo,actual,unknown,-0.24,-0.34,29.07
VFC,2025-10-28,2025-10-29,yahoo,actual,unknown,0.52,0.42,22.42
VICI,2024-02-22,2024-02-23,yahoo,actual,unknown,0.73,0.65,12.4
VICI,2024-05-01,2024-05-02,yahoo,actual,unknown,0.57,0.66,-14.27
VICI,2024-07-31,2024-08-01,yahoo,actual,unknown,0.71,0.67,6.92
VICI,2024-10-31,2024-11-01,yahoo,actual,unknown,0.67,0.67,0.77
VICI,2025-02-20,2025-02-21,yahoo,actual,unknown,0.58,0.67,-14.01
VICI,2025-04-30,2025-05-01,yahoo,actual,unknown,0.51,0.69,-24.88
VICI,2025-07-30,2025-07-31,yahoo,actual,unknown,0.83,0.7,17.89
VICI,2025-10-30,2025-10-31,yahoo,actual,unknown,0.71,0.69,3.37
VIK,2024-05-29,2024-05-30,yahoo,actual,unknown,-0.74,-0.44,-66.76
VIK,2024-08-22,2024-08-23,yahoo,actual,unknown,0.89,0.66,33.7
VIK,2024-11-19,2024-11-20,yahoo,actual,unknown,0.89,0.84,5.84
VIK,2025-03-11,2025-03-12,yahoo,actual,unknown,0.45,0.36,25.64
VIK,2025-05-20,2025-05-21,yahoo,actual,unknown,-0.24,-0.27,11.95
VIK,2025-08-19,2025-08-20,yahoo,actual,unknown,0.99,1.0,-0.7
VIK,2025-11-19,2025-11-20,yahoo,actual,unknown,1.2,1.2,0.37
VKTX,2024-02-07,2024-02-08,yahoo,actual,unknown,-0.25,-0.25,-1.75
VKTX,2024-04-24,2024-04-25,yahoo,actual,unknown,-0.26,-0.28,6.03
VKTX,2024-07-24,2024-07-25,yahoo,actual,unknown,-0.2,-0.27,25.0
VKTX,2024-10-23,2024-10-24,yahoo,actual,unknown,-0.22,-0.25,11.55
VKTX,2025-02-05,2025-02-06,yahoo,actual,unknown,-0.32,-0.27,-19.68
VKTX,2025-04-23,2025-04-24,yahoo,actual,unknown,-0.41,-0.31,-31.71
VKTX,2025-07-23,2025-07-24,yahoo,actual,unknown,-0.58,-0.44,-31.61
VKTX,2025-10-22,2025-10-23,yahoo,actual,unknown,-0.81,-0.7,-15.99
VLO,2024-01-25,2024-01-26,yahoo,actual,unknown,3.55,3.0,18.16
VLO,2024-04-25,2024-04-26,yahoo,actual,unknown,3.82,3.22,18.59
VLO,2024-07-25,2024-07-26,yahoo,actual,unknown,2.71,2.6,4.37
VLO,2024-10-24,2024-10-25,yahoo,actual,unknown,1.14,0.98,16.08
VLO,2025-01-30,2025-01-31,yahoo,actual,unknown,0.64,0.06,970.77
VLO,2025-04-24,2025-04-25,yahoo,actual,unknown,0.89,0.48,86.73
VLO,2025-07-24,2025-07-25,yahoo,actual,unknown,2.28,1.77,29.09
VLO,2025-10-23,2025-10-24,yahoo,actual,unknown,3.66,3.05,19.88
VLTO,2024-02-06,2024-02-07,yahoo,actual,unknown,0.87,0.81,7.97
VLTO,2024-04-23,2024-04-24,yahoo,actual,unknown,0.84,0.76,10.04
VLTO,2024-07-25,2024-07-26,yahoo,actual,unknown,0.85,0.8,6.62
VLTO,2024-10-23,2024-10-24,yahoo,actual,unknown,0.88,0.82,6.94
VLTO,2025-02-04,2025-02-05,yahoo,actual,unknown,0.95,0.89,6.54
VLTO,2025-04-29,2025-04-30,yahoo,actual,unknown,0.95,0.87,9.65
VLTO,2025-07-28,2025-07-29,yahoo,actual,unknown,0.93,0.88,5.21
VLTO,2025-10-28,2025-10-29,yahoo,actual,unknown,0.95,0.92,2.81
VMC,2024-02-16,2024-02-19,yahoo,actual,unknown,1.46,1.4,4.35
VMC,2024-05-02,2024-05-03,yahoo,actual,unknown,0.8,0.77,4.41
VMC,2024-08-06,2024-08-07,yahoo,actual,unknown,2.35,2.49,-5.78
VMC,2024-10-30,2024-10-31,yahoo,actual,unknown,2.22,2.31,-4.06
VMC,2025-02-18,2025-02-19,yahoo,actual,unknown,2.17,1.75,23.66
VMC,2025-04-30,2025-05-01,yahoo,actual,unknown,1.0,0.76,31.63
VMC,2025-07-31,2025-08-01,yahoo,actual,unknown,2.45,2.52,-2.82
VMC,2025-10-30,2025-10-31,yahoo,actual,unknown,2.84,2.72,4.45
VMI,2024-02-21,2024-02-22,yahoo,actual,unknown,3.18,3.05,4.43
VMI,2024-05-01,2024-05-02,yahoo,actual,unknown,4.32,3.31,30.51
VMI,2024-07-24,2024-07-25,yahoo,actual,unknown,4.76,4.17,14.24
VMI,2024-10-22,2024-10-23,yahoo,actual,unknown,4.11,4.0,2.79
VMI,2025-02-18,2025-02-19,yahoo,actual,unknown,3.84,3.63,5.93
VMI,2025-04-22,2025-04-23,yahoo,actual,unknown,4.32,4.36,-0.84
VMI,2025-07-22,2025-07-23,yahoo,actual,unknown,4.88,4.78,2.09
